filename,left,top,right,bottom,company_name,full_name,position_name,address,phone_number,fax,mobile,email,url
1557.png,353,59,410,549,1,0,0,0,0,0,0,0,0
334.png,441,48,978,95,1,0,0,0,0,0,0,0,0
1059.png,214,117,476,175,0,1,0,0,0,0,0,0,0
630.png,41,125,668,180,0,1,1,0,0,0,0,0,0
2887.png,346,285,888,319,0,0,0,1,0,0,0,0,0
822.png,357,486,735,517,0,0,0,0,0,0,0,0,1
834.png,51,463,519,488,0,0,0,1,0,0,0,0,0
1329.png,127,107,909,167,1,0,0,0,0,0,0,0,0
429.png,51,595,213,621,0,0,1,0,0,0,0,0,0
709.png,494,374,729,400,0,0,0,0,1,0,0,0,0
562.png,409,403,973,431,0,0,0,1,0,0,0,0,0
1647.png,477,283,820,318,0,0,0,0,1,0,0,0,0
3185.png,611,496,883,520,0,0,0,0,0,0,1,0,0
3053.png,3,453,482,557,1,0,0,0,0,0,0,0,0
2403.png,229,378,578,446,0,1,0,0,0,0,0,0,0
3329.png,635,488,928,512,0,0,0,0,0,0,1,0,0
2888.png,13,866,291,891,0,0,0,0,0,0,1,0,0
2500.png,502,490,874,522,0,0,0,0,0,0,0,1,0
768.png,525,138,957,170,0,0,0,1,0,0,0,0,0
3772.png,63,534,439,571,0,0,0,0,0,0,0,0,1
3048.png,20,434,322,463,0,0,0,0,0,0,1,0,0
3495.png,56,422,676,450,0,0,0,1,0,0,0,0,0
3052.png,303,493,773,528,0,0,0,0,0,0,0,1,0
862.png,399,521,739,550,0,0,0,0,0,0,0,0,1
3023.png,66,252,138,281,0,0,1,0,0,0,0,0,0
2986.png,906,237,961,268,0,0,1,0,0,0,0,0,0
827.png,154,144,631,177,0,0,0,1,0,0,0,0,0
2620.png,67,504,475,530,0,0,0,1,0,0,0,0,0
3048.png,15,148,114,177,0,0,1,0,0,0,0,0,0
914.png,5,818,242,847,0,0,0,0,0,1,0,0,0
1407.png,63,525,474,561,0,0,0,0,0,0,0,0,1
1399.png,174,450,854,480,0,0,0,1,0,0,0,0,0
3541.png,521,467,878,558,0,1,0,0,0,0,0,0,0
3366.png,240,224,538,257,0,0,1,0,0,0,0,0,0
1821.png,31,433,296,461,0,0,0,0,0,0,0,1,0
3137.png,193,23,814,87,1,0,0,0,0,0,0,0,0
3429.png,30,402,222,424,0,0,0,0,1,0,0,0,0
1100.png,591,107,995,167,0,0,0,1,0,0,0,0,0
2214.png,335,454,655,479,0,0,0,0,0,0,0,1,0
2226.png,152,799,388,828,0,0,0,0,1,0,0,0,0
3616.png,465,438,762,489,0,0,0,1,0,0,0,0,0
299.png,49,441,341,467,0,0,0,0,0,0,1,0,0
1415.png,343,489,661,514,0,0,0,0,0,0,0,0,1
2389.png,63,121,200,149,0,0,1,0,0,0,0,0,0
1264.png,48,340,526,397,0,0,0,1,0,0,0,0,0
2966.png,100,390,391,457,0,1,0,0,0,0,0,0,0
2225.png,46,915,391,948,0,0,0,0,0,0,0,1,0
1992.png,66,150,314,180,0,0,1,0,0,0,0,0,0
1951.png,501,458,872,488,0,0,0,0,0,0,0,1,0
1029.png,209,334,332,364,0,0,1,0,0,0,0,0,0
1908.png,363,479,782,508,0,0,0,0,0,0,0,0,1
220.png,295,331,714,394,0,0,0,1,0,0,0,0,0
421.png,529,268,805,295,0,0,0,0,0,1,0,0,0
3325.png,586,348,953,380,0,0,0,0,0,0,0,0,1
1909.png,129,302,447,340,0,0,0,0,0,0,0,1,0
1885.png,36,519,303,547,0,0,0,0,1,0,0,0,0
3563.png,59,680,524,753,0,0,0,1,0,0,0,0,0
108.png,143,377,423,442,0,1,0,0,0,0,0,0,0
56.png,489,211,873,242,0,0,0,0,0,0,0,0,1
3286.png,165,795,395,824,0,0,0,0,1,0,0,0,0
2170.png,648,543,999,575,0,0,0,0,0,0,0,0,1
1405.png,580,500,994,536,0,0,0,0,0,0,0,1,0
1136.png,474,433,723,458,0,0,0,0,1,0,0,0,0
2594.png,323,504,864,528,0,0,0,0,0,1,1,0,0
3244.png,466,395,897,423,0,0,0,1,0,0,0,0,0
1102.png,336,310,884,373,0,0,0,1,0,0,0,0,0
879.png,2,260,270,306,1,0,0,0,0,0,0,0,0
3172.png,480,531,871,565,0,0,0,0,0,0,0,0,1
3269.png,180,258,482,286,0,0,0,0,0,0,1,0,0
1502.png,34,533,722,564,0,0,0,0,0,0,0,1,1
2765.png,245,910,608,943,0,0,0,0,0,0,0,1,0
1696.png,806,92,886,392,0,1,0,0,0,0,0,0,0
1852.png,356,408,679,444,1,0,0,0,0,0,0,0,0
2267.png,870,62,904,236,0,0,1,0,0,0,0,0,0
1133.png,306,166,742,225,1,0,0,0,0,0,0,0,0
3728.png,363,305,642,362,0,1,0,0,0,0,0,0,0
2382.png,342,324,886,387,0,0,0,1,0,0,0,0,0
3596.png,138,170,390,199,0,0,0,0,1,0,0,0,0
1206.png,35,648,319,683,1,0,0,0,0,0,0,0,0
2631.png,237,52,807,111,1,0,0,0,0,0,0,0,0
1438.png,19,119,396,157,1,0,0,0,0,0,0,0,0
3433.png,530,259,809,287,0,0,0,0,0,1,0,0,0
1521.png,464,466,797,493,0,0,0,0,0,0,1,0,0
2821.png,642,301,957,344,0,0,0,0,0,0,1,0,0
2725.png,791,75,893,395,0,1,0,0,0,0,0,0,0
2554.png,41,121,315,170,0,0,1,0,0,0,0,0,0
44.png,62,406,374,439,0,0,0,0,0,0,0,0,1
1452.png,338,316,883,378,0,0,0,1,0,0,0,0,0
3747.png,34,508,306,559,0,1,0,0,0,0,0,0,0
2379.png,57,327,277,352,0,0,0,0,0,1,0,0,0
1955.png,128,456,336,479,0,0,0,0,1,0,0,0,0
340.png,342,898,646,934,0,0,0,0,0,0,0,1,0
2297.png,591,411,842,442,0,0,0,0,0,1,0,0,0
1345.png,54,44,814,103,1,0,0,0,0,0,0,0,0
33.png,358,533,667,562,0,0,0,0,0,0,0,1,0
522.png,75,856,362,885,0,0,0,0,0,0,1,0,0
969.png,156,217,387,241,0,0,0,0,0,1,0,0,0
592.png,111,476,909,505,0,0,0,0,1,1,1,0,0
3786.png,640,222,978,266,0,0,1,0,0,0,0,0,0
390.png,342,380,649,410,0,0,0,0,0,1,0,0,0
2891.png,55,914,399,942,0,0,0,0,0,0,0,1,0
15.png,26,449,234,472,0,0,0,0,1,0,0,0,0
2883.png,587,492,988,525,0,0,0,0,0,0,0,1,0
701.png,41,62,233,109,0,1,0,0,0,0,0,0,0
2259.png,690,255,953,279,0,0,0,0,0,1,0,0,0
1253.png,493,479,875,512,0,0,0,0,0,0,0,1,0
997.png,8,444,290,473,0,0,0,0,0,1,0,0,0
155.png,736,35,979,99,1,0,0,0,0,0,0,0,0
377.png,10,922,403,956,0,0,0,0,0,0,0,1,0
2022.png,74,194,322,259,0,1,0,0,0,0,0,0,0
1283.png,93,82,531,138,1,0,0,0,0,0,0,0,0
1469.png,24,170,514,207,0,0,0,1,0,0,0,0,0
1947.png,46,305,580,371,0,0,0,1,0,0,0,0,0
2451.png,16,325,598,368,1,0,0,0,0,0,0,0,0
316.png,198,26,827,90,1,0,0,0,0,0,0,0,0
3121.png,2,756,487,815,0,0,0,1,0,0,0,0,0
3652.png,511,484,864,519,0,0,0,0,0,0,0,0,1
268.png,81,478,331,502,0,0,0,0,0,1,0,0,0
3196.png,361,476,740,507,0,0,0,0,0,0,0,0,1
2096.png,327,905,630,941,0,0,0,0,0,0,0,1,0
2638.png,43,898,410,929,0,0,0,0,0,0,0,1,0
3313.png,580,520,937,553,0,0,0,0,0,0,0,0,1
2323.png,23,121,197,152,0,0,1,0,0,0,0,0,0
954.png,119,943,500,976,0,0,0,0,0,0,0,0,1
2679.png,239,912,601,939,0,0,0,0,0,0,0,1,0
978.png,474,508,816,536,0,0,0,0,0,0,0,1,0
2745.png,321,910,598,942,0,0,0,0,0,0,0,1,0
1022.png,459,511,525,928,0,0,0,1,0,0,0,0,0
1620.png,43,402,572,442,0,0,0,0,1,1,0,0,0
3410.png,368,836,627,864,0,0,0,0,0,1,0,0,0
18.png,19,913,399,944,0,0,0,0,0,0,0,1,0
3172.png,480,476,895,511,0,0,0,0,0,0,0,1,0
759.png,46,101,399,130,0,0,1,0,0,0,0,0,0
1260.png,58,407,409,434,0,0,0,0,0,0,0,1,0
136.png,335,495,653,520,0,0,0,0,0,0,0,0,1
3821.png,54,595,189,620,0,0,1,0,0,0,0,0,0
294.png,70,644,365,681,1,0,0,0,0,0,0,0,0
2971.png,54,311,201,342,0,0,1,0,0,0,0,0,0
658.png,35,173,241,200,0,0,1,0,0,0,0,0,0
1033.png,59,166,340,261,0,0,0,0,1,1,0,0,0
2987.png,530,455,841,494,0,0,0,0,0,0,0,0,1
1782.png,46,434,525,550,1,0,0,0,0,0,0,0,0
3611.png,705,395,984,452,0,0,0,1,0,0,0,0,0
3112.png,514,479,854,512,0,0,0,0,0,0,0,0,1
513.png,153,230,432,293,0,1,0,0,0,0,0,0,0
498.png,538,490,975,520,0,0,0,0,0,0,0,1,0
88.png,43,539,962,584,1,0,0,0,0,0,0,0,0
3748.png,109,306,267,334,0,0,1,0,0,0,0,0,0
181.png,36,162,152,193,0,0,1,0,0,0,0,0,0
1604.png,178,64,567,111,1,0,0,0,0,0,0,0,0
1064.png,66,221,343,249,0,0,0,0,0,1,0,0,0
1319.png,687,367,982,407,1,0,0,0,0,0,0,0,0
1037.png,483,513,707,533,0,0,0,0,1,0,0,0,0
3031.png,497,448,722,472,0,0,0,0,1,0,0,0,0
3561.png,597,99,985,172,0,0,0,1,0,0,0,0,0
1716.png,184,27,576,74,1,0,0,0,0,0,0,0,0
2615.png,753,461,985,485,0,0,0,0,0,1,0,0,0
749.png,302,193,623,257,0,1,0,0,0,0,0,0,0
2732.png,30,278,351,314,0,0,0,0,0,0,1,0,0
2871.png,53,899,448,932,0,0,0,0,0,0,0,1,0
3821.png,55,637,316,697,0,1,0,0,0,0,0,0,0
2506.png,64,52,825,90,1,0,0,0,0,0,0,0,0
769.png,717,229,972,260,0,0,1,0,0,0,0,0,0
3634.png,318,390,592,418,0,0,0,0,1,0,0,0,0
1434.png,145,219,374,273,0,1,0,0,0,0,0,0,0
446.png,277,352,490,374,0,0,0,0,0,1,0,0,0
2853.png,741,439,988,465,0,0,0,0,0,1,0,0,0
2560.png,220,26,990,91,1,0,0,0,0,0,0,0,0
2403.png,318,843,581,873,0,0,0,0,0,1,0,0,0
481.png,147,493,358,516,0,0,0,0,1,0,0,0,0
2842.png,491,491,878,526,0,0,0,0,0,0,0,1,0
4.png,432,56,595,82,0,0,1,0,0,0,0,0,0
301.png,311,508,717,539,0,0,0,0,0,0,0,1,0
3180.png,23,174,510,209,0,0,0,1,0,0,0,0,0
2920.png,35,510,306,540,0,0,0,0,1,0,0,0,0
1487.png,33,360,351,393,0,0,0,0,0,0,0,0,1
2723.png,44,489,291,513,0,0,0,0,1,0,0,0,0
2982.png,64,152,307,182,0,0,1,0,0,0,0,0,0
3109.png,99,126,166,150,0,0,1,0,0,0,0,0,0
1107.png,152,121,231,459,0,1,0,0,0,0,0,0,0
3196.png,67,397,724,431,0,0,0,1,0,0,0,0,0
2458.png,2,313,371,351,0,0,0,0,0,0,0,1,0
2707.png,595,264,918,292,0,0,0,0,0,0,1,0,0
1739.png,11,440,297,471,0,0,0,0,0,1,0,0,0
1849.png,51,422,517,448,0,0,0,1,0,0,0,0,0
1749.png,509,266,991,300,0,0,0,1,0,0,0,0,0
3466.png,30,27,431,89,1,0,0,0,0,0,0,0,0
2592.png,47,211,483,245,0,0,0,0,1,0,0,0,0
167.png,355,485,734,512,0,0,0,0,0,0,0,0,1
261.png,186,38,766,137,1,0,0,0,0,0,0,0,0
2440.png,277,905,613,939,0,0,0,0,0,0,0,1,0
3286.png,26,715,535,791,0,0,0,1,0,0,0,0,0
898.png,700,377,1008,419,1,0,0,0,0,0,0,0,0
368.png,276,380,576,408,0,0,0,0,0,0,1,0,0
920.png,131,218,375,273,0,1,0,0,0,0,0,0,0
3290.png,43,702,558,770,0,0,0,1,0,0,0,0,0
2843.png,542,400,870,431,0,0,0,0,0,0,0,1,0
647.png,484,491,872,525,0,0,0,0,0,0,0,1,0
232.png,553,474,761,496,0,0,0,0,1,0,0,0,0
17.png,117,541,387,573,0,0,0,0,0,0,0,0,1
3538.png,11,305,356,343,1,0,0,0,0,0,0,0,0
647.png,484,52,853,113,1,0,0,0,0,0,0,0,0
1780.png,36,517,268,570,0,1,0,0,0,0,0,0,0
3544.png,33,173,399,218,1,0,0,0,0,0,0,0,0
250.png,75,398,267,421,0,0,0,0,1,0,0,0,0
282.png,621,533,967,568,0,0,0,0,0,0,0,0,1
2898.png,527,266,807,297,0,0,0,0,0,1,0,0,0
202.png,477,575,746,602,0,0,0,0,0,0,0,0,1
1141.png,17,959,372,985,0,0,0,0,0,0,0,0,1
531.png,49,481,418,503,0,0,0,0,0,0,0,1,0
1670.png,738,424,984,450,0,0,0,0,0,1,0,0,0
441.png,265,225,546,289,0,1,0,0,0,0,0,0,0
2011.png,32,699,575,768,0,0,0,1,0,0,0,0,0
2828.png,518,1,1023,89,1,0,0,0,0,0,0,0,0
2668.png,509,466,735,489,0,0,0,0,1,0,0,0,0
324.png,62,319,716,377,1,0,0,0,0,0,0,0,0
2134.png,59,489,292,516,0,0,0,0,1,0,0,0,0
1515.png,367,479,600,504,0,0,0,0,0,1,0,0,0
2927.png,72,63,331,105,0,0,1,0,0,0,0,0,0
1777.png,15,472,290,497,0,0,0,0,0,0,1,0,0
3081.png,50,498,982,529,0,0,0,1,1,1,0,0,0
2155.png,496,503,714,525,0,0,0,0,1,0,0,0,0
3566.png,506,465,732,489,0,0,0,0,1,0,0,0,0
2429.png,137,221,375,275,0,1,0,0,0,0,0,0,0
3597.png,26,357,347,389,0,0,0,0,0,0,0,0,1
888.png,34,534,305,560,0,0,0,0,0,1,0,0,0
2460.png,319,747,602,808,0,0,0,1,0,0,0,0,0
1575.png,301,438,572,465,0,0,0,0,0,1,0,0,0
3499.png,37,41,267,91,0,1,0,0,0,0,0,0,0
1487.png,30,245,305,274,0,0,0,0,0,1,0,0,0
3361.png,582,354,953,386,0,0,0,0,0,0,0,0,1
3188.png,457,542,904,568,0,0,0,0,0,0,0,0,1
1647.png,483,151,673,194,0,1,0,0,0,0,0,0,0
1802.png,49,458,337,482,0,0,0,0,1,0,0,0,0
1255.png,15,140,244,173,0,0,1,0,0,0,0,0,0
2926.png,352,445,779,476,0,0,0,0,0,0,0,1,0
364.png,196,894,422,920,0,0,0,0,0,0,1,0,0
2057.png,487,387,719,413,0,0,0,0,1,0,0,0,0
3806.png,32,603,590,634,0,0,0,1,0,0,0,0,0
575.png,60,444,380,473,0,0,0,0,0,0,1,0,0
2642.png,474,525,816,553,0,0,0,0,0,0,0,0,1
2673.png,480,120,545,400,0,1,0,0,0,0,0,0,0
1159.png,66,204,163,234,0,0,1,0,0,0,0,0,0
2097.png,472,373,957,430,0,0,0,1,0,0,0,0,0
1422.png,649,270,970,335,0,1,0,0,0,0,0,0,0
2240.png,538,544,826,571,0,0,0,0,0,0,0,1,0
582.png,71,272,402,324,0,0,0,0,0,0,1,0,0
1515.png,620,482,912,506,0,0,0,0,0,0,1,0,0
1960.png,49,516,463,543,0,0,0,1,0,0,0,0,0
330.png,50,115,227,145,0,0,1,0,0,0,0,0,0
895.png,49,526,324,551,0,0,0,0,0,0,1,0,0
2809.png,176,498,392,522,0,0,0,0,0,1,0,0,0
3056.png,493,540,745,570,0,0,0,0,0,0,0,1,0
925.png,74,153,350,218,0,1,0,0,0,0,0,0,0
2977.png,593,486,980,521,0,0,0,0,0,0,0,1,0
2900.png,63,326,341,358,0,0,0,1,0,0,0,0,0
1012.png,0,164,531,202,0,0,0,1,0,0,0,0,0
2701.png,36,487,432,515,0,0,0,1,0,0,0,0,0
1358.png,169,462,383,487,0,0,0,0,1,0,0,0,0
2602.png,526,272,817,303,0,0,0,0,0,1,0,0,0
2059.png,521,263,795,326,0,1,0,0,0,0,0,0,0
1713.png,351,57,929,101,1,0,0,0,0,0,0,0,0
1195.png,67,505,481,533,0,0,0,1,0,0,0,0,0
519.png,537,213,971,249,0,0,0,0,0,1,0,0,0
799.png,192,954,420,991,0,0,0,0,0,0,0,0,1
3558.png,33,468,378,495,0,0,0,0,0,0,0,0,1
2888.png,14,906,377,935,0,0,0,0,0,0,0,1,0
1683.png,13,752,494,810,0,0,0,1,0,0,0,0,0
3148.png,28,538,309,562,0,0,0,0,0,0,1,0,0
2296.png,325,488,687,522,0,0,0,0,0,0,0,1,0
688.png,42,300,264,330,0,0,1,0,0,0,0,0,0
1884.png,73,219,409,282,0,1,0,0,0,0,0,0,0
285.png,369,835,635,865,0,0,0,0,0,1,0,0,0
850.png,100,386,390,452,0,1,0,0,0,0,0,0,0
759.png,641,443,959,466,0,0,0,0,0,0,1,0,0
1784.png,58,291,389,356,0,1,0,0,0,0,0,0,0
2393.png,277,560,347,902,0,1,0,0,0,0,0,0,0
2436.png,274,762,608,826,0,0,0,1,0,0,0,0,0
3058.png,62,280,386,310,0,0,0,0,0,0,1,0,0
2024.png,502,478,873,510,0,0,0,0,0,0,0,1,0
518.png,76,697,582,764,0,0,0,1,0,0,0,0,0
12.png,90,166,418,198,0,0,1,0,0,0,0,0,0
3039.png,67,41,797,90,1,0,0,0,0,0,0,0,0
2749.png,586,510,990,543,0,0,0,0,0,0,0,1,0
3635.png,61,200,376,229,0,0,0,0,0,0,1,0,0
3574.png,23,898,422,933,0,0,0,0,0,0,0,1,0
1634.png,75,57,429,136,1,0,0,0,0,0,0,0,0
2279.png,345,358,647,387,0,0,0,0,1,0,0,0,0
1751.png,356,520,385,933,0,0,0,0,0,0,1,0,0
1536.png,321,752,584,813,0,0,0,1,0,0,0,0,0
2297.png,593,540,963,575,0,0,0,0,0,0,0,0,1
2404.png,70,268,383,305,0,0,0,0,0,0,1,0,0
3105.png,502,404,761,429,0,0,0,0,0,1,0,0,0
373.png,481,476,892,509,0,0,0,0,0,0,0,1,0
3485.png,618,472,911,496,0,0,0,0,0,0,1,0,0
3590.png,152,261,804,322,0,1,0,0,0,0,0,0,0
931.png,39,359,736,408,0,0,0,0,0,0,0,0,1
3260.png,399,332,883,390,0,0,0,1,0,0,0,0,0
2898.png,153,394,382,459,0,1,0,0,0,0,0,0,0
729.png,463,262,746,326,0,1,0,0,0,0,0,0,0
936.png,359,192,756,252,0,1,0,0,0,0,0,0,0
3452.png,41,819,280,848,0,0,0,0,0,1,0,0,0
3570.png,47,458,787,490,0,0,0,1,0,0,0,0,0
3427.png,356,62,412,551,1,0,0,0,0,0,0,0,0
3823.png,43,258,325,308,1,0,0,0,0,0,0,0,0
3098.png,741,458,971,481,0,0,0,0,0,1,0,0,0
2800.png,579,435,833,463,0,0,0,0,0,1,0,0,0
1017.png,22,686,528,746,1,0,0,0,0,0,0,0,0
530.png,0,285,361,326,1,0,0,0,0,0,0,0,0
359.png,44,954,398,981,0,0,0,0,0,0,0,0,1
2277.png,17,518,406,548,0,0,0,0,0,0,0,1,0
2381.png,159,139,476,263,0,1,1,0,0,0,0,0,0
1757.png,28,359,261,383,0,0,0,0,0,1,0,0,0
2554.png,55,521,882,564,0,0,0,1,0,0,0,0,0
2000.png,88,940,463,972,0,0,0,0,0,0,0,0,1
3295.png,25,284,170,315,0,0,1,0,0,0,0,0,0
3177.png,59,445,290,480,1,0,0,0,0,0,0,0,0
1512.png,337,844,590,872,0,0,0,0,0,1,0,0,0
326.png,729,480,979,507,0,0,0,0,0,0,1,0,0
165.png,197,952,431,988,0,0,0,0,0,0,0,0,1
2368.png,58,888,339,917,0,0,0,0,0,0,1,0,0
1928.png,394,340,877,396,0,0,0,1,0,0,0,0,0
2631.png,381,494,592,517,0,0,0,0,0,1,0,0,0
3108.png,62,173,145,198,0,0,1,0,0,0,0,0,0
223.png,340,443,656,470,0,0,0,0,0,0,1,0,0
3697.png,484,472,788,501,0,0,0,0,0,0,1,0,0
1456.png,510,268,982,298,0,0,0,1,0,0,0,0,0
2149.png,64,498,260,520,0,0,0,0,0,1,0,0,0
2089.png,31,215,305,244,0,0,0,0,1,0,0,0,0
1229.png,467,197,575,223,0,0,1,0,0,0,0,0,0
3381.png,758,460,989,487,0,0,0,0,0,1,0,0,0
890.png,44,465,466,495,0,0,0,1,0,0,0,0,0
2279.png,346,453,698,481,0,0,0,0,0,0,1,0,0
2910.png,71,210,205,243,0,0,1,0,0,0,0,0,0
3040.png,18,723,524,794,0,0,0,1,0,0,0,0,0
1540.png,593,254,913,282,0,0,0,0,0,0,1,0,0
1863.png,444,197,589,228,0,0,1,0,0,0,0,0,0
3133.png,745,509,983,536,0,0,0,0,0,1,0,0,0
2432.png,493,106,634,134,0,0,1,0,0,0,0,0,0
3593.png,679,188,951,238,0,0,0,0,1,0,0,0,0
3756.png,481,494,960,517,0,0,0,0,1,1,0,0,0
2951.png,33,436,293,463,0,0,0,0,0,0,0,1,0
1062.png,41,914,386,944,0,0,0,0,0,0,0,1,0
3036.png,334,44,982,86,1,0,0,0,0,0,0,0,0
3684.png,47,198,483,236,0,0,0,0,1,0,0,0,0
1126.png,27,522,577,572,0,0,0,1,0,0,0,0,0
3685.png,44,406,292,433,0,0,0,0,1,0,0,0,0
1700.png,168,870,457,896,0,0,0,0,0,0,1,0,0
2526.png,327,491,689,523,0,0,0,0,0,0,0,1,0
1909.png,141,171,379,202,0,0,0,0,1,0,0,0,0
2634.png,51,107,152,137,0,0,1,0,0,0,0,0,0
3610.png,23,540,441,574,0,0,0,0,0,0,0,1,0
3628.png,46,458,426,489,0,0,0,0,0,0,0,1,0
677.png,351,465,559,487,0,0,0,0,0,1,0,0,0
765.png,573,148,602,250,0,0,1,0,0,0,0,0,0
2126.png,103,216,482,279,0,1,0,0,0,0,0,0,0
502.png,235,215,639,245,0,0,1,0,0,0,0,0,0
3373.png,743,454,974,477,0,0,0,0,0,1,0,0,0
2193.png,30,300,565,364,0,0,0,1,0,0,0,0,0
2104.png,494,487,876,520,0,0,0,0,0,0,0,1,0
911.png,64,210,212,241,0,0,1,0,0,0,0,0,0
1130.png,89,863,287,886,0,0,0,0,1,0,0,0,0
3418.png,37,194,192,223,0,0,1,0,0,0,0,0,0
936.png,346,352,653,382,0,0,0,0,1,0,0,0,0
1920.png,354,291,894,326,0,0,0,1,0,0,0,0,0
582.png,66,214,342,244,0,0,0,0,0,1,0,0,0
1670.png,31,499,266,552,0,1,0,0,0,0,0,0,0
2941.png,54,366,332,390,0,0,0,0,0,0,1,0,0
2003.png,122,529,408,557,0,0,0,0,0,0,0,1,0
3465.png,3,946,363,976,0,0,0,0,0,0,0,0,1
2810.png,396,408,612,433,0,0,0,0,1,0,0,0,0
3647.png,517,268,985,298,0,0,0,1,0,0,0,0,0
544.png,456,511,520,938,0,0,0,1,0,0,0,0,0
2412.png,51,452,979,474,0,0,0,0,1,1,1,0,0
1710.png,334,858,582,883,0,0,0,0,0,1,0,0,0
371.png,611,255,955,318,0,1,0,0,0,0,0,0,0
291.png,533,486,811,514,0,0,0,0,0,0,1,0,0
2934.png,243,913,604,939,0,0,0,0,0,0,0,1,0
1945.png,275,350,338,384,0,0,1,0,0,0,0,0,0
2302.png,62,320,716,376,1,0,0,0,0,0,0,0,0
1894.png,230,165,376,195,0,0,1,0,0,0,0,0,0
2808.png,242,566,315,908,0,1,0,0,0,0,0,0,0
1736.png,272,951,590,981,0,0,0,0,0,0,0,0,1
226.png,470,490,814,519,0,0,0,0,0,0,0,1,0
1293.png,88,816,536,845,0,0,0,1,0,0,0,0,0
2031.png,338,268,760,340,0,0,0,1,0,0,0,0,0
3695.png,359,481,736,512,0,0,0,0,0,0,0,0,1
2278.png,59,282,547,351,0,0,0,1,0,0,0,0,0
1292.png,343,396,605,429,0,0,0,0,0,1,0,0,0
913.png,296,505,781,541,0,0,0,0,0,0,0,1,0
603.png,225,39,999,96,1,0,0,0,0,0,0,0,0
3072.png,116,186,347,219,0,0,1,0,0,0,0,0,0
3553.png,501,406,760,432,0,0,0,0,0,1,0,0,0
3131.png,743,458,975,482,0,0,0,0,0,1,0,0,0
2380.png,64,41,561,145,0,0,0,1,0,0,0,0,0
1688.png,278,370,491,393,0,0,0,0,0,1,0,0,0
1846.png,611,492,883,517,0,0,0,0,0,0,1,0,0
127.png,336,762,599,822,0,0,0,1,0,0,0,0,0
2258.png,496,480,877,514,0,0,0,0,0,0,0,1,0
397.png,285,357,449,383,0,0,1,0,0,0,0,0,0
1231.png,446,426,982,452,0,0,0,1,0,0,0,0,0
2354.png,17,32,819,94,1,0,0,0,0,0,0,0,0
100.png,617,476,908,501,0,0,0,0,0,0,1,0,0
87.png,49,487,625,510,0,0,0,0,1,1,0,0,0
2056.png,35,430,299,455,0,0,0,0,0,0,1,0,0
2520.png,467,546,738,573,0,0,0,0,0,0,0,1,0
942.png,114,186,284,216,0,0,1,0,0,0,0,0,0
3153.png,503,467,962,497,0,0,0,0,1,1,0,0,0
1300.png,38,448,865,491,0,0,0,0,0,0,0,1,0
198.png,293,55,853,102,1,0,0,0,0,0,0,0,0
1653.png,36,28,421,84,1,0,0,0,0,0,0,0,0
3463.png,72,725,578,793,0,0,0,1,0,0,0,0,0
1487.png,32,44,373,69,0,0,1,0,0,0,0,0,0
1732.png,281,309,532,383,0,0,0,0,1,1,0,0,0
1702.png,29,455,179,487,0,0,1,0,0,0,0,0,0
3415.png,71,783,305,813,0,0,0,0,1,0,0,0,0
3021.png,343,54,400,537,1,0,0,0,0,0,0,0,0
2592.png,530,213,968,247,0,0,0,0,0,1,0,0,0
1504.png,61,534,445,563,0,0,0,0,0,0,0,1,0
183.png,57,534,440,562,0,0,0,0,0,0,0,1,0
541.png,501,444,796,469,0,0,0,0,0,0,1,0,0
1351.png,23,714,530,794,0,0,0,1,0,0,0,0,0
2948.png,27,85,324,113,0,0,1,0,0,0,0,0,0
384.png,498,400,761,427,0,0,0,0,0,1,0,0,0
2302.png,357,442,783,473,0,0,0,0,0,0,0,1,0
438.png,721,550,987,577,0,0,0,0,0,0,0,0,1
1024.png,32,345,350,377,0,0,0,0,0,0,0,0,1
998.png,158,309,374,340,0,0,1,0,0,0,0,0,0
3462.png,488,493,705,514,0,0,0,0,1,0,0,0,0
1767.png,39,818,251,842,0,0,0,0,1,0,0,0,0
2505.png,49,36,556,97,1,0,0,0,0,0,0,0,0
1082.png,334,504,656,532,0,0,0,0,0,0,0,0,1
1839.png,65,285,543,316,0,0,0,1,0,0,0,0,0
3714.png,343,331,647,362,0,0,0,0,1,0,0,0,0
3415.png,253,202,343,531,0,1,0,0,0,0,0,0,0
1778.png,61,60,611,111,1,0,0,0,0,0,0,0,0
1591.png,352,470,561,492,0,0,0,0,0,1,0,0,0
2681.png,459,468,790,496,0,0,0,0,0,0,1,0,0
3530.png,64,156,314,187,0,0,1,0,0,0,0,0,0
336.png,594,194,871,256,0,0,0,0,1,1,0,0,0
445.png,9,597,214,623,0,0,1,0,0,0,0,0,0
2706.png,525,349,753,376,0,0,0,0,0,1,0,0,0
875.png,71,269,380,309,0,0,0,0,0,0,1,0,0
585.png,314,874,609,901,0,0,0,0,0,0,1,0,0
3339.png,43,33,640,108,1,0,0,0,0,0,0,0,0
2184.png,522,48,959,98,1,0,0,0,0,0,0,0,0
1154.png,47,88,395,156,0,1,0,0,0,0,0,0,0
820.png,585,341,950,371,0,0,0,0,0,0,0,0,1
1046.png,27,118,494,162,1,0,0,0,0,0,0,0,0
2798.png,746,449,975,472,0,0,0,0,0,1,0,0,0
3140.png,60,291,546,363,0,0,0,1,0,0,0,0,0
1406.png,463,544,905,571,0,0,0,0,0,0,0,0,1
49.png,458,237,575,266,0,0,1,0,0,0,0,0,0
